,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,coordX,coordY,typed_word,screenshot,concept:name,event_src_path,event_dest_path,clipboard_content,xpath,xpath_full,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,#events
23,1109171758384000,,,17:18:11,,GazeFixation,Selected_covid_entry_point,279.796,187.96670281995665,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
24,1109171758384000,,,17:18:12,,GazeFixation,Selected_covid_entry_point,37.35833333333334,333.32890455531447,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
25,1109171758384000,,,17:18:12,,GazeFixation,Selected_covid_entry_point,46.858888888888885,354.3736442516269,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
26,1109171758384000,,,17:18:12,,GazeFixation,Selected_covid_entry_point,74.455,335.8473427331887,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
27,1109171758384000,,,17:18:13,,GazeFixation,Selected_covid_entry_point,36.41166666666667,287.0111171366595,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
28,1109171758384000,,,17:18:13,,GazeFixation,Selected_covid_entry_point,1.155,284.8855748373102,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
29,1109171758384000,,,17:18:13,,GazeFixation,Selected_covid_entry_point,14.2525,357.1552331887201,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
30,1109171758384000,,,17:18:13,,GazeFixation,Selected_covid_entry_point,137.65666666666667,432.71691973969627,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
31,1109171758384000,,,17:18:13,,GazeFixation,Selected_covid_entry_point,67.53666666666666,410.2022776572669,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
32,1109171758384000,,,17:18:14,,GazeFixation,Selected_covid_entry_point,0.0,403.2204446854664,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
33,1109171758384000,,,17:18:14,,GazeFixation,Selected_covid_entry_point,414.1675,236.3873373101952,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
34,1109171758384000,,,17:18:14,,GazeFixation,Selected_covid_entry_point,344.7733333333333,286.75,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
35,1109171758384000,,,17:18:15,,GazeFixation,Selected_covid_entry_point,1381.246666666667,284.4853579175705,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
36,1109171758384000,,,17:18:15,,GazeFixation,Selected_covid_entry_point,1392.0616666666667,290.40563991323205,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
37,1109171758384000,,,17:18:15,,GazeFixation,Selected_covid_entry_point,1361.5075,415.5149132321041,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
38,1109171758384000,,,17:18:16,,GazeFixation,Selected_covid_entry_point,1295.3666666666668,504.3411062906725,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
39,1109171758384000,,,17:18:16,,GazeFixation,Selected_covid_entry_point,1296.8733333333332,425.48373101952274,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
40,1109171758384000,,,17:18:16,,GazeFixation,Selected_covid_entry_point,1316.67,415.4270607375271,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
41,1109171758384000,,,17:18:16,,GazeFixation,Selected_covid_entry_point,1262.42,489.8564262472885,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
42,1109171758384000,,,17:18:16,,GazeFixation,Selected_covid_entry_point,1283.746666666667,264.1963123644252,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
43,1109171758384000,,,17:18:17,,GazeFixation,Selected_covid_entry_point,1257.18,675.2337310195227,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
44,1109171758384000,,,17:18:17,,GazeFixation,Selected_covid_entry_point,1204.2966666666669,505.8638828633406,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
45,1109171758384000,,,17:18:17,,GazeFixation,Selected_covid_entry_point,1220.508,368.1755965292842,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
46,1109171758384000,,,17:18:17,,GazeFixation,Selected_covid_entry_point,1242.5966666666666,445.855748373102,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
47,1109171758384000,,,17:18:17,,GazeFixation,Selected_covid_entry_point,1232.003333333333,424.4002169197397,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
48,1109171758384000,,,17:18:17,,GazeFixation,Selected_covid_entry_point,1219.6022222222225,316.58405639913235,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
49,1109171758384000,,,17:18:18,,GazeFixation,Selected_covid_entry_point,1203.9575,262.46488611713664,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
50,1109171758384000,,,17:18:18,,GazeFixation,Selected_covid_entry_point,1220.2033333333334,320.3096529284165,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
51,1109171758384000,,,17:18:18,,GazeFixation,Selected_covid_entry_point,1283.8939999999998,454.4994577006508,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
52,1109171758384000,,,17:18:18,,GazeFixation,Selected_covid_entry_point,1365.42,418.4799349240781,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
53,1109171758384000,,,17:18:18,,GazeFixation,Selected_covid_entry_point,1296.0566666666666,471.79663774403474,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
54,1109171758384000,,,17:18:19,,GazeFixation,Selected_covid_entry_point,1687.9666666666665,344.7960954446855,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
55,1109171758384000,,,17:18:19,,GazeFixation,Selected_covid_entry_point,1833.746666666667,187.1008676789588,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
56,1109171758384000,,,17:18:19,,GazeFixation,Selected_covid_entry_point,1749.875714285714,350.6933684536721,,7_4fddb0bc_2024-11-09_17-18-07.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
57,1109171758384000,SmartRPA by marco2012,complete,17:18:20,ES3-PORT-42,Keyboard,UMC HR Management Platform - Google Chrome,1344.0,214.0,pedro,9_49d2c328_2024-11-09_17-18-20.png,keypress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1109171758384000,,,17:18:19,,GazeFixation,UMC HR Management Platform - Google Chrome,1749.875714285714,350.6933684536721,,9_49d2c328_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
59,1109171758384000,SmartRPA by marco2012,complete,17:18:20,ES3-PORT-42,MouseClick,UMC HR Management Platform - Google Chrome,1590.0,212.0,,10_93c3e945_2024-11-09_17-18-20.png,click,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1109171758384000,,,17:18:20,,GazeFixation,UMC HR Management Platform - Google Chrome,1741.05,396.3136523861171,,10_93c3e945_2024-11-09_17-18-20.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
